,Unnamed: 0,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType_x,isGoal_x,cardType_y,isGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,shirtNo,name,position,isFirstEleven,pro,shortName
775,775,2701079403.0,328,49,3.0,345,28.245,47.87200000000001,51,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.72'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,374631.0,28.35,23.936000000000003,,,,,,,,,,,,3.0,5.0,3.0,2.0,-0.01110462,0.01110462,0.0,England,6.0,Marc Guéhi,DC,True,0.0,M. Guéhi
776,776,2701079433.0,329,49,5.0,345,28.35,23.936000000000003,51,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.32'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,101374.0,14.07,39.236000000000004,,,,,,,,,,,,3.0,2.0,1.0,4.0,-0.01110462,0.01082722,-0.00027740000000000056,England,5.0,John Stones,DC,True,0.0,J. Stones
777,777,2701079465.0,330,49,10.0,345,15.33,45.084,51,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.24'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.3'}]","[91, 120, 128, 36, 38, 216, 218]",True,110189.0,61.635000000000005,43.044000000000004,,,,,,,,,,,,,,,,,,,England,1.0,Jordan Pickford,GK,True,0.0,J. Pickford
778,778,2701079461.0,527,49,13.0,338,43.050000000000004,23.46,51,SecondHalf,Aerial,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '331'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 200]",False,367008.0,,,,,,,,,,,,,,,,,,,,,Spain,3.0,Robin Le Normand,DC,True,0.0,R. L. Normand
779,779,2701079469.0,331,49,13.0,345,61.95,44.540000000000006,51,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '527'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[198, 199]",False,83532.0,,,,,,,,,,,,,,,,,,,,,England,9.0,Harry Kane,FW,True,0.0,H. Kane
780,780,2701079479.0,528,49,13.0,338,42.63,21.964,51,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.32'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.4'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,367008.0,55.33500000000001,26.112000000000002,,,,,,,,,,,,4.0,2.0,6.0,3.0,0.01269174,0.01689528,0.004203539999999999,Spain,3.0,Robin Le Normand,DC,True,13.233221450403022,R. L. Normand
781,781,2701079499.0,529,49,14.0,338,55.44,26.112000000000002,51,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.64'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,372424.0,54.6,14.756,,,,,,,,,,,,6.0,3.0,6.0,1.0,0.01689528,0.01611813,-0.0007771499999999973,Spain,18.0,Martín Zubimendi,Sub,,-3.7651679911769733,M. Zubimendi
782,782,2701079503.0,530,49,16.0,338,54.495,14.688000000000002,51,SecondHalf,BallRecovery,Successful,[],[93],False,294193.0,,,,,,,,,,,,,,,,,,,,,Spain,8.0,Fabián Ruiz,DMC,True,0.0,F. Ruiz
783,783,2701079511.0,531,49,16.0,338,54.495,14.688000000000002,51,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.57'}]","[91, 117, 30, 35, 38, 216, 218]",True,294193.0,42.73500000000001,9.248000000000001,,,,,,,,,,,,6.0,1.0,4.0,1.0,0.01611813,0.01214719,-0.003970940000000001,Spain,8.0,Fabián Ruiz,DMC,True,-12.933089061947925,F. Ruiz
784,784,2701079507.0,332,49,17.0,345,65.94,57.05200000000001,51,SecondHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '532'}]",[55],False,379868.0,,,,,,,,,,,,,,,,,,,,,England,10.0,Jude Bellingham,AML,True,0.0,J. Bellingham
785,785,2701079519.0,532,49,17.0,338,39.06,10.948000000000002,51,SecondHalf,TakeOn,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '332'}]","[91, 54]",True,106883.0,,,,,,,,,,,,,,,,,,,,,Spain,2.0,Dani Carvajal,DR,True,0.0,D. Carvajal
786,786,2701079529.0,533,49,19.0,338,41.055,11.764000000000001,51,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.35'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,106883.0,45.885000000000005,13.532,,,,,,,,,,,,4.0,1.0,5.0,1.0,0.01214719,0.0138454,0.0016982100000000003,Spain,2.0,Dani Carvajal,DR,True,0.0,D. Carvajal
787,787,2701079533.0,534,49,19.0,338,47.145,11.016,51,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '333'}]","[91, 70]",True,294193.0,,,,,,,,,,,,,,,,,,,,,Spain,8.0,Fabián Ruiz,DMC,True,0.0,F. Ruiz
788,788,2701079557.0,333,49,19.0,345,57.855000000000004,56.984,51,SecondHalf,Tackle,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '534'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,460260.0,,,,,,,,,,,,,,,,,,,,,England,26.0,Kobbie Mainoo,DMC,True,0.0,K. Mainoo
789,789,2701079545.0,535,49,20.0,338,46.515,10.676,51,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '345'}]","[91, 53]",True,294193.0,,,,,,,,,,,,,,,,,,,,,Spain,8.0,Fabián Ruiz,DMC,True,0.0,F. Ruiz
790,790,2701079783.0,345,49,20.0,345,58.48500000000001,57.324000000000005,51,SecondHalf,Tackle,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '535'}]","[91, 143]",True,460260.0,,,,,,,,,,,,,,,,,,,,,England,26.0,Kobbie Mainoo,DMC,True,0.0,K. Mainoo
791,791,2701079559.0,334,49,21.0,345,62.895,61.67600000000001,51,SecondHalf,BallRecovery,Successful,[],[93],False,460260.0,,,,,,,,,,,,,,,,,,,,,England,26.0,Kobbie Mainoo,DMC,True,0.0,K. Mainoo
792,792,2701079581.0,335,49,22.0,345,62.895,61.67600000000001,51,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.21'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.9'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,460260.0,64.26,65.348,,,,,,,,,,,,7.0,7.0,7.0,7.0,-0.0174506,0.0174506,0.0,England,26.0,Kobbie Mainoo,DMC,True,-1.0182880495755313,K. Mainoo
793,793,2701079583.0,336,49,23.0,345,64.26,65.348,51,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.18'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '536'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.6'}]","[91, 120, 29, 36, 38, 216, 218]",True,379868.0,67.515,65.008,,,,,,,,,,,,,,,,,,,England,10.0,Jude Bellingham,AML,True,0.0,J. Bellingham
794,794,2701079585.0,536,49,23.0,338,43.47,2.72,51,SecondHalf,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '336'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 60]",True,106883.0,,,,,,,,,,,,,,,,,,,,,Spain,2.0,Dani Carvajal,DR,True,0.0,D. Carvajal
795,795,2701079665.0,338,49,33.0,345,61.425000000000004,68.0,51,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.60'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.8'}]","[91, 212, 35, 38, 216]",True,118244.0,42.73500000000001,59.704,,,,,,,,,,,,,,,,,,,England,3.0,Luke Shaw,DL,True,-12.091832115411798,L. Shaw
796,796,2701079681.0,339,49,38.0,345,42.21000000000001,55.89600000000001,51,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.45'}]","[91, 117, 30, 35, 38, 216, 218]",True,332325.0,35.07,28.968000000000004,,,,,,,,,,,,4.0,6.0,3.0,3.0,-0.01214719,0.01132376,-0.00082343,England,4.0,Declan Rice,DMC,True,-3.612549244643006,D. Rice
797,797,2701079689.0,340,49,41.0,345,36.54,21.42,51,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.47'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.9'}]","[91, 117, 30, 36, 37, 216, 218]",True,101374.0,45.045,25.772000000000002,,,,,,,,,,,,4.0,2.0,5.0,3.0,-0.01269174,0.01484598,0.00215424,England,5.0,John Stones,DC,True,0.0,J. Stones
798,798,2701079703.0,341,49,43.0,345,45.464999999999996,26.112000000000002,51,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.06'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,331254.0,57.435,47.53200000000001,,,,,,,,,,,,5.0,3.0,6.0,5.0,-0.01484598,0.01685596,0.0020099799999999998,England,11.0,Phil Foden,AMC,True,10.602836624063933,P. Foden
799,799,2701079723.0,342,49,45.0,345,57.435,47.53200000000001,51,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.46'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,332325.0,73.08,55.21600000000001,,,,,,,,,,,,6.0,5.0,8.0,6.0,-0.01685596,0.02401521,0.007159249999999999,England,4.0,Declan Rice,DMC,True,11.124842566529928,D. Rice
800,800,2701079729.0,343,49,49.0,345,80.85000000000001,53.516000000000005,51,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.09'}]","[91, 120, 29, 36, 37, 217, 218]",True,379868.0,105.0,55.89600000000001,,,,,,,,,,,,,,,,,,,England,10.0,Jude Bellingham,AML,True,0.0,J. Bellingham
801,801,2701079735.0,538,49,52.0,338,4.095,13.396,51,SecondHalf,ShieldBallOpp,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[],False,106883.0,,,,,,,,,,,,,,,,,,,,,Spain,2.0,Dani Carvajal,DR,True,0.0,D. Carvajal
802,802,2701079795.0,540,50,11.0,338,4.095,29.648000000000003,52,SecondHalf,Pass,Successful,"[{'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.98'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.2'}]","[91, 117, 30, 36, 38, 215, 218]",True,332823.0,8.295,14.416,,,,,,,,,,,,0.0,3.0,0.0,1.0,0.00941056,0.00750072,-0.0019098400000000003,Spain,23.0,Unai Simón,GK,True,0.0,U. Simón
803,803,2701079811.0,541,50,20.0,338,20.895,15.3,52,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 120, 124, 128, 36, 38, 216, 218]",True,367008.0,69.615,12.444,,,,,,,,,,,,,,,,,,,Spain,3.0,Robin Le Normand,DC,True,0.0,R. L. Normand
804,804,2701129613.0,634,50,22.0,345,35.805,52.088,52,SecondHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '909'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 200]",False,374631.0,,,,,,,,,,,,,,,,,,,,,England,6.0,Marc Guéhi,DC,True,0.0,M. Guéhi
805,805,2701129615.0,909,50,22.0,338,69.19500000000001,15.912,52,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '634'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[198, 199]",False,480249.0,,,,,,,,,,,,,,,,,,,,,Spain,19.0,Lamine Yamal,AMR,True,0.0,L. Yamal
806,806,2701079813.0,346,50,22.0,345,35.385000000000005,52.564,52,SecondHalf,Pass,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.03'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.6'}]","[91, 117, 30, 139, 36, 37, 216, 218]",True,374631.0,41.475,52.768,,,,,,,,,,,,4.0,6.0,4.0,6.0,-0.01214719,0.01214719,0.0,England,6.0,Marc Guéhi,DC,True,0.0,M. Guéhi
807,807,2701079823.0,347,50,24.0,345,41.475,52.768,52,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.21'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 124, 36, 37, 216, 218]",True,332325.0,46.410000000000004,65.688,,,,,,,,,,,,4.0,6.0,5.0,7.0,-0.01214719,0.01248344,0.00033624999999999974,England,4.0,Declan Rice,DMC,True,0.0,D. Rice
808,808,2701079825.0,348,50,25.0,345,46.410000000000004,65.688,52,SecondHalf,BallRecovery,Successful,[],[93],False,118244.0,,,,,,,,,,,,,,,,,,,,,England,3.0,Luke Shaw,DL,True,0.0,L. Shaw
809,809,2701079845.0,349,50,31.0,345,53.865,63.24,52,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.70'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.4'}]","[91, 117, 30, 35, 38, 216, 218]",True,118244.0,45.57,58.004000000000005,,,,,,,,,,,,6.0,7.0,5.0,6.0,-0.01473596,0.0138454,-0.0008905599999999986,England,3.0,Luke Shaw,DL,True,-5.189875310911866,L. Shaw
810,810,2701079861.0,350,50,34.0,345,43.68000000000001,56.236000000000004,52,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.32'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.7'}]","[91, 117, 30, 35, 38, 216, 218]",True,460260.0,36.12,54.876000000000005,,,,,,,,,,,,5.0,6.0,4.0,6.0,-0.0138454,0.01214719,-0.0016982100000000003,England,26.0,Kobbie Mainoo,DMC,True,-6.746877772537275,K. Mainoo
811,811,2701079869.0,351,50,39.0,345,39.375,31.62,52,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.06'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.4'}]","[91, 117, 30, 36, 38, 216, 218]",True,332325.0,45.045,15.912,,,,,,,,,,,,4.0,3.0,5.0,1.0,-0.01262646,0.0138454,0.00121894,England,4.0,Declan Rice,DMC,True,0.0,D. Rice
812,812,2701079899.0,352,50,42.0,345,45.57,14.824000000000002,52,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.2'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,69778.0,85.575,10.948000000000002,,,,,,,,,,,,5.0,1.0,9.0,1.0,-0.0138454,0.02953272,0.015687319999999998,England,2.0,Kyle Walker,DR,True,32.30205725675313,K. Walker
813,813,2701079903.0,353,50,50.0,345,82.215,5.168,52,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.30'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,367185.0,75.28500000000001,12.920000000000002,,,,,,,,,,,,9.0,0.0,8.0,1.0,-0.02756312,0.02401521,-0.0035479100000000013,England,7.0,Bukayo Saka,AMR,True,0.315557120018525,B. Saka
814,814,2701079909.0,354,50,52.0,345,73.5,16.252,52,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.79'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,331254.0,71.08500000000001,27.064,,,,,,,,,,,,8.0,1.0,8.0,3.0,-0.02401521,0.02385149,-0.00016371999999999914,England,11.0,Phil Foden,AMC,True,1.5388146473168973,P. Foden
815,815,2701079915.0,355,50,54.0,345,71.715,28.424,52,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.45'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.9'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,332325.0,74.44500000000001,51.544000000000004,,,,,,,,,,,,8.0,3.0,8.0,6.0,-0.02385149,0.02401521,0.00016371999999999914,England,4.0,Declan Rice,DMC,True,-1.4846840098318381,D. Rice
816,816,2701079927.0,356,50,57.0,345,74.025,52.02,52,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.13'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,118244.0,77.49,59.364000000000004,,,,,,,,,,,,8.0,6.0,8.0,7.0,-0.02401521,0.02122129,-0.0027939199999999983,England,3.0,Luke Shaw,DL,True,-1.5830136383293762,L. Shaw
